id,nom,est_dangereux,diametre_min_km,diametre_max_km,vitesse_km_h,distance_manquee_km
3744319,(2016 CW247),False,0.0864082036,0.1932146172,51285.0439165594,19213821.908485077
3770351,(2017 EV),False,0.011982708,0.0267941497,29390.8694530501,1168680.611166038
3791298,(2017 XT2),False,0.0231502122,0.0517654482,20443.0573563233,64290973.14887388
2137126,137126 (1999 CF9),True,0.6435095206,1.4389310323,66982.8203734921,7902730.593013318
3754389,(2016 NC1),False,0.021505769,0.0480883614,14080.0375248278,19684139.869457696
3827319,(2018 RC2),False,0.0634680239,0.1419188158,44949.1257615845,756859.366747188
3976542,(2020 AY1),False,0.0231502122,0.0517654482,16916.7127264121,11359577.361439163
3989678,(2020 CR1),False,0.0101054342,0.0225964377,40331.7034479929,23445035.302866764
2066008,66008 (1998 QH2),False,1.7320282714,3.8729329538,122687.1495479938,11613384.883284358
2351545,351545 (2005 TE15),False,0.2901048414,0.648694146,59796.936746051,26530689.02032261
3338034,(2006 QE),False,0.3108529381,0.6950883007,76657.1933148743,44358829.70613338
3591641,(2011 YW10),False,0.0313729225,0.0701519874,36885.4064898782,17691053.401442923
3773839,(2017 GO5),False,0.0201629919,0.0450858206,77905.4962378511,62951998.17638802
3856730,(2019 SX4),False,0.0375452479,0.0839537266,51822.0022912603,70074531.34206544
2462238,462238 (2008 CN1),True,0.1961349444,0.4385710684,66079.8670338079,49188925.87487994
3840738,(2019 FN2),False,0.0483676488,0.1081533507,51886.6892112298,55448221.33156316
2138258,138258 (2000 GD2),False,0.425162524,0.9506923052,100303.515070699,64256255.85150469
3786459,(2017 UE),False,0.0110803882,0.0247765013,20238.7768281627,37440397.83626689
3827162,(2018 RR),False,0.0080270317,0.0179489885,34077.2943663132,15796534.905520542
2483656,483656 (2005 ES70),False,0.0468333233,0.1047224945,43392.6630002704,8465703.760025302
3724646,(2015 OO35),False,0.0334622374,0.0748238376,55881.0087319408,38324285.99035653
3758927,(2016 RN1),True,0.1669379118,0.3732845187,61761.5658944528,29647919.78137912
3770320,(2017 DR109),False,0.0080270317,0.0179489885,73131.0509507368,65676911.26101055
3837683,(2019 AQ5),False,0.022108281,0.0494356193,15641.7714818337,54092292.86630402
3838894,(2019 ET),False,0.0334622374,0.0748238376,54123.9402209926,48110563.736064084
3878589,(2019 TF3),False,0.0066765941,0.0149293183,48769.3464611166,59335472.75085414
3717075,(2015 FE345),False,0.0683211199,0.1527706684,30049.6894241922,59106593.72439278
2325102,325102 (2008 EY5),False,0.2457847746,0.5495914639,108637.2446708416,69739452.48849533
3632080,(2013 EG68),False,0.0278326768,0.0622357573,67243.2866980139,22143040.953764476
3758247,(2016 QE44),False,0.1295850727,0.2897610314,65594.736694282,28319636.14978812
3802451,(2018 GJ2),False,0.1838886721,0.411187571,44018.0431883089,23280684.8538765
3553062,(2010 XA11),False,0.0160160338,0.0358129403,58604.0820539483,26025592.875647705
3714001,(2015 FN35),False,0.0477040198,0.1066694311,71316.5783783796,41798940.08139867
3831218,(2018 TD2),False,0.0133215567,0.0297879063,74534.3360184618,73826392.17115074
3976545,(2020 AB2),False,0.0105816886,0.023661375,24830.0150564839,48738059.70606939
2141078,141078 (2001 XQ30),False,0.4904050984,1.0965791366,24099.6812404517,29107278.838717114
2303450,303450 (2005 BY2),True,0.2101623793,0.4699373665,26100.8382565332,25586138.421315216
3557535,(2011 CK50),False,0.0398616229,0.0891332986,42923.8476678463,14658609.23782037
3781467,(2017 RY15),False,0.0759547566,0.1698399991,40124.733123996,17133778.940891784
3732114,(2015 UG51),False,0.0183888672,0.0411187571,65244.0999464672,52212414.047859415
3750669,(2016 GC135),False,0.0513517179,0.1148259319,31607.9926434514,29904812.53489626
3764835,(2016 WM8),False,0.0384197891,0.0859092601,30643.0941758536,72927066.57902199
3023012,(1999 RA32),False,0.1447288051,0.3236234466,22213.3971855424,13740417.79846676
54178992,(2021 PS2),True,0.2658,0.5943468684,41351.3518655362,10126125.345539438
2618350,618350 (2021 PS2),True,0.2770479727,0.6194981001,41351.1908727067,10126358.25446324
3092124,(1994 GL),False,0.0211132445,0.0472106499,79814.3510173741,52987376.3725336
3370497,(2007 EE26),False,0.0160160338,0.0358129403,69076.2266907865,72221520.49342754
3562324,(2011 GP44),False,0.0350392641,0.0783501764,55128.8550217352,25052654.061236564
3633049,(2013 FY7),False,0.0836671502,0.1870854353,34169.3288387293,73098359.58092299
3669221,(2014 HL123),False,0.0829000851,0.1853702257,24927.0000276171,27338979.446625598
3693145,(2014 TJ33),False,0.0631764148,0.1412667581,66323.2958976071,32662928.148695514
3841620,(2019 HM3),False,0.0105816886,0.023661375,47176.4822896001,39363374.81371255
3153530,(2003 HT42),False,0.0291443905,0.0651688382,48453.6684422718,39809222.19838141
3338369,(2006 QS23),False,0.2538370294,0.5675968529,64801.9541762269,31072890.46112343
3748508,(2016 FK14),False,0.1925550782,0.4305662442,41480.25785285,27228068.677872047
3781913,(2017 ST17),False,0.0288771931,0.0645713667,61104.6474026314,41287279.85146434
54522697,(2025 ED2),False,0.1836347959,0.4106198867,41478.9261125058,27227180.739714663
2152754,152754 (1999 GS6),True,0.3806755436,0.8512163929,40968.0521003552,18287995.57727836
3477940,(2009 WW7),False,0.004411182,0.0098637028,26170.1299961433,50451719.209172964
3653322,(2013 UM9),False,0.0324007435,0.0724502651,27699.9826266591,66654931.750507936
3740897,(2016 BC14),True,0.1692602495,0.3784774237,67725.385558573,66986103.10771364
3837686,(2019 AX5),False,0.0167708462,0.0375007522,23460.2596460043,53740640.57334937
3840867,(2019 GM4),False,0.0508809225,0.1137732014,67897.3482321473,53340787.353007756
3844004,(2019 SP2),False,0.0417402433,0.0933340215,29496.7445485299,12472641.52368169
3692751,(2014 TN17),True,0.1332155667,0.2978790628,77281.7461140067,5092311.165684686
3750678,(2016 GM135),False,0.0913177026,0.2041925905,87093.6897858584,60229846.339330375
3843767,(2019 RK),False,0.0235806068,0.0527278398,17450.828696339,37238134.06605296
3371138,(2007 EJ88),False,0.0504144434,0.1127301225,93064.507707226,7264722.261004817
3747305,(2016 ED157),False,0.0308003021,0.0688715693,8998.1769068415,17445304.118463147
3841200,(2019 GN20),False,0.0133215567,0.0297879063,75410.9130302726,31416957.304321002
3522631,(2010 KC),False,0.038775283,0.0867041687,99689.0869752073,51438746.04395647
3752012,(2016 GW221),False,0.0298232505,0.0666868155,28135.2539738087,11283838.293584935
54051583,(2020 QP6),False,0.191670368,0.428587972,36111.0552721672,18198384.80757179
3699902,(2014 UV210),False,0.0110803882,0.0247765013,11540.5152244826,30347482.745042272
3715466,(2015 GK),False,0.0167708462,0.0375007522,60327.9737221334,23312095.948559977
3742881,(2016 CK137),False,0.0092162655,0.0206081961,32222.112138095,70026078.44698603
3761354,(2016 UR5),False,0.0121494041,0.0271668934,71307.5053634579,70834158.20956849
3772842,(2017 FO91),False,0.0253837029,0.0567596853,25472.9625972883,16311206.211462665
3986764,(2020 BM1),False,0.0201629919,0.0450858206,67371.891729237,59285471.323343
2414800,414800 (2010 SV3),False,0.1925550782,0.4305662442,40882.0372871566,23602490.786028728
3290880,(2005 SL),False,0.0880146521,0.1968067451,34398.1109024142,5510062.604308419
3398649,(2007 YN56),False,0.0667659413,0.1492931834,33000.2506167009,71833036.0679351
3667093,(2014 GT34),False,0.1243240006,0.2779969165,61277.5262832556,18662330.707110908
3765641,(2016 XB2),False,0.1307841086,0.2924421572,64073.9760097766,28009402.71990463
3773912,(2017 GL6),False,0.0649463841,0.1452245297,56384.764530386,39192210.37622102
3836294,(2018 WE1),False,0.0160160338,0.0358129403,31161.0415504993,60249226.922906324
2004034,4034 Vishnu (1986 PA),True,0.5303407233,1.1858779086,43128.8101849144,23450596.58872423
3666925,(2014 GJ1),False,0.0382432662,0.0855145429,21198.9829644045,14228541.167202946
3714456,(2015 FU117),False,0.0345585074,0.0772751717,24318.7782687966,26632062.505989622
3746490,(2016 ED86),False,0.0231502122,0.0517654482,57421.5398402382,62026612.09675293
54266059,(2022 FR3),False,0.0806408277,0.1803183724,26770.8444069326,2532351.15515214
3394072,(2007 VZ137),True,0.1272198785,0.2844722965,99470.2539463384,54315588.85537762
3647019,(2013 RU5),False,0.2121069879,0.4742856434,114647.6456500583,58886435.04200967
3763937,(2016 WH),False,0.0102460147,0.0229107855,63965.3321690003,33819619.83696188
3843838,(2019 RE3),False,0.0715409951,0.1599705282,62551.0563777382,41398926.80629594
3879226,(2019 UJ),False,0.0110803882,0.0247765013,48726.6892136863,27311710.32800796
2474163,474163 (1999 SO5),True,0.1830437804,0.4092983358,26905.5348761462,10390262.0617558
3879292,(2019 UN2),False,0.0256185754,0.0572848762,63023.1968475857,59379197.33597604
3177230,(2004 FC18),False,0.0389542616,0.087104377,66436.5520905602,7033760.802273477
3667048,(2014 GQ17),False,0.0101054342,0.0225964377,49314.5137067728,39063153.93934859
3772997,(2017 FA102),False,0.0212106988,0.0474285643,54558.6365887366,4491937.813102926
3989396,(2020 CE),False,0.02658,0.0594346868,46936.2482928407,52054702.36338529
3275978,(2005 GR33),False,0.0992098919,0.2218400624,91815.5700356918,60596016.52213683
3386864,(2007 SQ6),False,0.0947447113,0.2118556149,23674.8401404804,4192064.394751826
3601673,(2012 FT35),False,0.0038419789,0.008590926,49217.3298199228,44568211.17844425
3698845,(2014 WU202),False,0.0116025908,0.0259441818,21340.9153033737,63275606.13456269
3699442,(2014 WP362),False,0.0608912622,0.1361570015,45774.1784983874,59369123.29573194
3824993,(2018 KF1),False,0.0183888672,0.0411187571,69954.2338109616,55173852.928867295
3878573,(2019 TC2),False,0.0069912523,0.0156329154,87619.852600299,70498067.34136762
3520758,(2010 HX107),False,0.0520660914,0.1164233197,60430.5193652806,50329194.03578729
3564039,(2011 HN5),False,0.0253837029,0.0567596853,65054.3768431247,57292196.40689139
3638238,(2013 JO7),False,0.0167708462,0.0375007522,45809.0331099923,49934823.84665734
3692289,(2014 TL),False,0.0073207399,0.016369672,25285.9154921356,19334957.61685419
3892307,(2019 US14),False,0.1010543415,0.2259643771,65442.4277848492,61372928.72040838
3717041,(2015 HE10),False,0.0160160338,0.0358129403,66217.7297811413,53627295.24885944
3840784,(2019 GF1),False,0.008405334,0.0187948982,58883.1073237937,72914609.53446752
3989194,(2020 BP8),False,0.0211132445,0.0472106499,84334.031995828,39462157.3390701
3991699,(2020 DX1),False,0.0133215567,0.0297879063,19851.3822041247,33446276.90004232
54329622,(2022 WY5),False,0.1272198785,0.2844722965,30757.1370163629,25690182.767514057
3441092,(2008 XS),False,0.0101054342,0.0225964377,26858.3079605563,71776455.29618177
3713935,(2015 FS33),False,0.0817626533,0.1828268509,74518.440693332,5610110.697726593
3740028,(2016 AX164),False,0.0152951935,0.0342010925,18979.6117143124,60969809.49432871
3774114,(2017 HG4),False,0.0076657557,0.0171411509,32621.9696247062,26724028.035928715
3827322,(2018 RF2),False,0.0060891262,0.0136157002,51965.8524998762,23826552.446920566
3831212,(2018 TZ1),False,0.02658,0.0594346868,55894.1993074714,54117496.9060046
3989218,(2020 BS9),False,0.0152951935,0.0342010925,57408.3116813441,54497976.06523741
3703885,(2015 AQ45),False,0.1363185559,0.3048175575,20568.6688161505,22671461.54562192
3152316,(2003 GJ21),False,0.0699125232,0.1563291544,55396.8448382405,59053024.91127468
3441846,(2008 YN2),False,0.0146067964,0.0326617897,20718.909111484,36398147.53120458
3763283,(2016 VU1),False,0.0319561887,0.0714562102,51611.0326472952,59141956.40193294
3892698,(2019 VP3),False,0.0063760979,0.0142573883,37968.6357905209,15749850.376942825
3152317,(2003 GQ22),True,0.1434019235,0.320656449,32031.67771517,7500278.15455981
3728860,(2015 SC17),False,0.0683211199,0.1527706684,76941.4519619255,59482628.27106874
3744157,(2016 CP247),False,0.0506471459,0.1132504611,10554.5914654989,72892005.98446071
2085953,85953 (1999 FK21),False,0.6376097899,1.4257388333,68356.992105418,12078253.47256606
3278402,(2005 KA),False,0.0305179233,0.0682401509,37065.2206221515,30606735.330159727
3747992,(2016 FY2),False,0.0211132445,0.0472106499,63066.8754070337,64253465.94098791
3407680,(2008 FW6),True,0.1677084622,0.3750075218,96437.7243550494,65299890.65493427
3692749,(2014 TL17),False,0.0695913044,0.1556108872,31665.8383909412,8937622.104051393
3780633,(2017 PK25),False,0.0231502122,0.0517654482,61407.6321792089,66855344.86043188
2436030,436030 (2009 JO2),False,0.3471802221,0.776318577,58684.5761183993,8490481.535555106
3137735,(2002 TX59),False,0.04411182,0.0986370281,27017.3906888221,43325421.95164933
3153509,(2003 HM),False,0.100590039,0.2249261651,50908.291447667,11234721.812273776
3830886,(2018 SN2),False,0.0350392641,0.0783501764,46180.1374349591,51993480.15315756
3841545,(2019 HS2),False,0.0127219879,0.0284472297,62000.1127542996,36255149.75467132
54100193,(2020 XD5),True,0.2901048414,0.648694146,48931.2832888249,43706478.69329842
2009058,9058 (1992 JB),False,0.7253622947,1.6219593992,42009.0473007104,15290773.409359025
3418110,(2008 NP3),False,0.0722029558,0.1614507173,30239.148602875,48121779.88124669
3599541,(2012 DO8),False,0.0904804968,0.2023205415,70026.9401853929,61825623.66334054
3879726,(2019 UU6),False,0.0506471459,0.1132504611,73368.8121362598,59231306.7666272
3669255,(2014 HS124),False,0.0620233153,0.1386883492,31991.3424390771,4169551.321536804
3751530,(2016 GF216),False,0.0278326768,0.0622357573,35993.1202378601,44923732.47623135
3774436,(2017 HZ49),False,0.0211132445,0.0472106499,62615.1734444272,63938523.21503618
3587871,(2011 VG9),False,0.0888290416,0.1986277755,85519.535153189,4659617.637488974
3602705,(2012 HF2),False,0.0302381333,0.0676145215,45277.619459814,7478728.521547162
3276397,(2005 GD60),True,0.1214940408,0.2716689341,78961.8018305477,56689685.629862644
3617706,(2012 VK76),False,0.1382149359,0.3090579921,59859.4887062708,29919422.726633854
3781579,(2017 RN16),False,0.004411182,0.0098637028,31187.8204699559,4190118.201262061
3841534,(2019 HQ),False,0.0149470324,0.0334225806,42673.6334572121,21799959.97548999
3009003,(1996 FQ3),False,0.1838886721,0.411187571,29735.5786329213,21878260.832069032
3824968,(2018 JC5),False,0.0770113926,0.1722027088,28906.8414543829,24027527.20708764
3516408,(2010 GK65),False,0.0334622374,0.0748238376,84084.3439383409,51986746.22943632
3717054,(2015 HW10),False,0.0192555078,0.0430566244,56177.489326631,53913770.667013556
3550073,(2010 UJ7),False,0.022108281,0.0494356193,62969.8562945834,66614387.72082075
3719999,(2015 KR120),False,0.0676947481,0.1513700585,59474.4944348646,41114716.83844596
3802425,(2018 GN1),False,0.0088014652,0.0196806745,53676.9692186454,30005556.8717612
3805268,(2018 HS),False,0.0253837029,0.0567596853,80682.7405568519,34723968.73108801
3884012,(2019 UT8),False,0.0096506147,0.0215794305,63412.0794787666,72709123.57573166
2223456,223456 (2003 UB10),False,0.5841911542,1.3062911326,27504.8761037112,26648300.157995164
2439437,439437 (2013 NK4),True,0.4330668855,0.9683669947,81230.9243126015,28314051.332185704
3457390,(2009 HG),False,0.0360209346,0.0805452583,22528.0574386989,23833519.35436455
3670392,(2014 JF15),False,0.0224158379,0.0501233372,36789.7021976102,22648352.833527707
3694127,(2014 UV34),False,0.0262153087,0.0586192124,16764.0141515434,14743029.425191337
3735678,(2015 XT1),False,0.0560473362,0.1253256538,52315.4180781018,64314496.815539904
3772987,(2017 FQ101),False,0.02658,0.0594346868,26445.617198447,19321953.747205507
3879165,(2019 TY6),False,0.0260948603,0.0583498816,46289.4141925688,52018468.577448115
54143414,(2021 JY),True,0.4619074603,1.0328564805,77746.040362687,28919645.411073875
3126185,(2002 JQ100),False,0.2914439045,0.6516883822,97122.5884935997,56162827.886953086
3557843,(2011 DV),True,0.1847374636,0.4130855266,23032.7882729274,20010962.95513483
3634388,(2013 GR38),True,0.1077841687,0.2410127282,63180.0006287249,14680317.5792133
3636252,(2013 HJ19),False,0.1332155667,0.2978790628,49996.7432988422,74695030.6474879
3702717,(2014 YE1),False,0.0555334912,0.1241766613,102196.5424052879,55154696.36810168
3840753,(2019 FY2),False,0.0088014652,0.0196806745,19132.3798876241,4885087.298573466
3873162,(2019 SW9),False,0.0334622374,0.0748238376,24993.0977099871,69299819.21982883
2462959,462959 (2011 DU),True,0.1616422833,0.3614431336,34142.9308651345,4930682.81449673
3329605,(2006 GU2),False,0.0073207399,0.016369672,78642.627362806,73671137.69153053
3562319,(2011 GJ44),False,0.1160259082,0.2594418179,61134.1651798427,40281446.60468973
3819573,(2018 HH2),False,0.0631764148,0.1412667581,34815.2081585688,24935803.374416582
3879166,(2019 TB7),False,0.0116025908,0.0259441818,30114.2580627492,34926053.05865687
3644727,(2013 NJ4),False,0.0088014652,0.0196806745,20758.3881298031,45426389.26307825
3667485,(2014 GL49),False,0.1780553292,0.3981438198,64242.3826635095,14547385.480403207
3736681,(2015 XF352),False,0.1401376972,0.3133574171,55146.2814849982,10433838.156031935
3771019,(2017 ED3),False,0.0398616229,0.0891332986,60092.9684849621,58364930.44944104
3893275,(2019 WK),False,0.063760979,0.1425738833,66644.2931263952,65929930.35720149
2341843,341843 (2008 EV5),True,0.2597496533,0.580817882,26824.0381805348,26121613.525129315
2494710,494710 (2005 MO13),True,0.1881719895,0.42076536,30139.1838645882,27635738.82075499
3759318,(2016 RT20),False,0.0350392641,0.0783501764,87349.710412058,72787524.96207935
3036363,(2000 HB24),False,0.0483676488,0.1081533507,59048.7895211893,27126275.15130565
3092261,(2000 HP40),False,0.0417402433,0.0933340215,47244.4630042075,58127216.561731935
3042504,(2000 JZ8),False,0.138852907,0.310484539,27337.6984882881,20147965.417510398
3751727,(2016 GW216),False,0.0791689667,0.1770271912,17038.6932665479,20027367.22924798
54165395,(2021 MB2),True,0.1401376972,0.3133574171,32433.0625711647,62271728.26658708
2155110,155110 (2005 TB),False,0.8561600847,1.9144321491,70654.7368521954,17545847.261152726
2358453,358453 (2007 EH88),False,0.2874451443,0.6427468824,55123.6507859585,20314016.973800004
